word,corpus,experiment,bias,external_score,bias_pmi,lor_se,dpmi_lower,dpmi_upper,lor_pvalue,lor_pvaluecor,bias_sgns,se_sgns,lower_sgns,upper_sgns,sgns_pvalue,sgns_pvaluecor,bias_glovewc,se_glovewc,lower_glovewc,upper_glovewc,glovewc_pvalue,glovewc_pvaluecor
horror,subs,glasgow-gender,gender,3.0330000000000004,-0.2040691282259115,0.0390576036111486,-0.2806206246262045,-0.1275176318256186,1.7427948312467129e-07,3.163207587842782e-07,0.3830586983967481,0.5039842577935238,-0.6535050198331055,1.2990720403597518,0.4746328956569031,0.8800032258541667,-0.4984786319938166,0.469626480477473,-1.298603445181954,0.5188920368138852,0.3678812835055551,0.7627453461549362
horse,subs,glasgow-gender,gender,4.143,-0.6551862772071855,0.0129287058570088,-0.6805260750536349,-0.629846479360736,0.0,0.0,-0.3987307484137969,0.4947706867771086,-1.3791084529755904,0.566357958715563,0.4515577655193846,0.8747213692706507,-0.889395608420289,0.4450565215007215,-1.6488974825496077,0.0847011124846504,0.084220340299899,0.4821728705053892
hospital,subs,glasgow-gender,gender,4.170999999999999,0.2072102623273264,0.0071943014937254,0.1931096905057018,0.221310834148951,1.6757183508542158e-182,2.0859728566727842e-181,0.2468419141666225,0.517091556391418,-0.7822714867286072,1.255200851595613,0.6504545101390723,0.934097323561744,0.0910167268602124,0.5019655155083039,-0.875507971903671,1.0493665997232446,0.8672985781990521,0.9660577326949468
host,subs,glasgow-gender,gender,4.697,-0.474671725308618,0.0324718651995223,-0.5383154116105213,-0.4110280390067148,2.1524075842188283e-48,9.833365673357591e-48,0.2487168665963924,0.503958197819832,-0.8249070174405552,1.128814098937173,0.6507652863025406,0.934097323561744,0.0210266844014528,0.5080138718366756,-0.9402057494222664,0.9531384908321108,0.9648822935280864,0.9915268618637352
hostage,subs,glasgow-gender,gender,3.3710000000000004,0.0491006299795919,0.0227457305239664,0.0045198173505643,0.0936814426086195,0.0308715249351137,0.0395065674796159,0.3415891134630388,0.5061110645368416,-0.7286738882827944,1.2395007440478718,0.526687903037837,0.904427263557498,0.4365714342783965,0.5474951991195143,-0.5241142184240986,1.5098687951934688,0.4280164711366638,0.797418784243222
hostess,subs,glasgow-gender,gender,6.514,1.7518107299517558,0.0632130504252266,1.627915427765397,1.8757060321381145,4.881159112123898e-169,5.65381088377473e-168,1.5251550400844387,0.1560731487737527,1.2032618788579477,1.8204132908632524,0.0010877165721389,0.1229896666925646,1.6495203959693567,0.106669854717542,1.4312130373872094,1.8612127385156536,7.76940408670655e-05,0.0491958666770258
hostile,subs,glasgow-gender,gender,2.382,0.0244830647351601,0.0439565092951694,-0.0616701103694721,0.1106362398397923,0.5775361000166552,0.6136522964490649,0.0283078594397335,0.5534029336277232,-0.8425998494373697,1.2664119721252471,0.9638722709968144,0.9943544381909336,0.2468331718825667,0.5109008040462647,-0.7203917215744616,1.2704666531823878,0.6446274570740425,0.8866994711917743
hotel,subs,glasgow-gender,gender,4.229,0.1232305739647066,0.0102800791022014,0.103081989166169,0.1433791587632442,4.07401188831644e-33,1.473532555797012e-32,0.5585638167216272,0.5051104565060878,-0.4466201878788923,1.5794048805725838,0.2894103022298189,0.8088774324797684,0.0333018983764547,0.5458155344849039,-0.8901000982211963,1.25857230104547,0.9504312019268122,0.9873579798822611
hound,subs,glasgow-gender,gender,2.705,-0.768721151044675,0.0647068406227828,-0.8955442282187026,-0.6418980738706473,1.501827089750608e-32,5.370615097308461e-32,-0.5118372771257822,0.4547793072441293,-1.2490862713829856,0.512890345462838,0.3612772900318545,0.8314542526587242,-0.0693743573934276,0.5432914447742766,-1.283985976395252,0.8273243931771446,0.9005516276901562,0.9744177899067104
hour,subs,glasgow-gender,gender,3.97,-0.0982180484831319,0.0097543970065795,-0.1173363153069331,-0.0790997816593306,7.466388925132122e-24,2.2635097992628442e-23,-0.0826445147520719,0.5234292849209663,-1.0867947744267148,0.9670627765330486,0.8816719757594592,0.9785999490258822,-0.4162434117485538,0.4716509088667336,-1.1776753103559654,0.6981409724369707,0.4438660554735452,0.8048567764199566
house,subs,glasgow-gender,gender,4.429,0.1504093732653442,0.0040218850760697,0.1425266233662884,0.1582921231644,1.5209753805183605e-306,2.9724741078525493e-305,-0.2284894734414345,0.5010679903725858,-1.1559456522897422,0.7687847622372282,0.6822313728537022,0.9418362760704162,-0.028736005320673,0.5435577855865917,-0.9930566521060488,1.083356851960249,0.9710978167974516,0.9935765542705414
hover,subs,glasgow-gender,gender,3.879,0.1256455134809526,0.1065263591838817,-0.0831423139236332,0.3344333408855385,0.2382073383423266,0.2726552542269725,-0.5775910229661658,0.4919313578770282,-1.4661547758761295,0.4150374131444539,0.2734053298112034,0.7995082872849174,-1.306230060799098,0.2172595580253157,-1.689477553248116,-0.8550411946090757,0.0051278066972263,0.1817310000382672
hovercraft,subs,glasgow-gender,gender,2.588,0.8933011556871235,0.2116563707989091,0.4784622918228064,1.3081400195514408,2.437320463922805e-05,3.9256689446055285e-05,0.1883369718122224,0.514879820416311,-0.9747986248787274,1.0319299593133031,0.7311786185999534,0.9513334958167612,0.5172937870542248,0.4883229245204062,-0.4780770487463303,1.4088612810828651,0.3288788749902882,0.7444419796708119
hug,subs,glasgow-gender,gender,5.618,0.3609345367180617,0.0199662614948494,0.3218013832822479,0.4000676901538754,4.771629290583692e-73,2.832558437622744e-72,-0.077782986194854,0.5090037576228269,-1.0590492145310906,0.8900240536174789,0.8752233703674928,0.976957833734716,-0.0550335118033369,0.5140172848325982,-1.0089115715934422,0.958247782132007,0.9140703908010256,0.9779671133922498
hull,subs,glasgow-gender,gender,2.9370000000000003,0.4149483318304668,0.0628986572852223,0.2916692288755032,0.5382274347854306,4.1924124610825454e-11,8.984551794982404e-11,-0.1452053923610484,0.5122399938272669,-1.0912467059748243,0.8735029942640115,0.7874291041877088,0.9634824198319384,0.686427701035164,0.4188374464033885,-0.2370430793230215,1.365491622199508,0.2024706704995726,0.6503733490213308
human,subs,glasgow-gender,gender,4.161,-0.1650636506432479,0.0110997264436598,-0.1868187147110681,-0.1433085865754277,4.973735672735115e-50,2.3077939140028397e-49,0.5317882021470659,0.4721621006194255,-0.5396224105356704,1.3108923416960692,0.3155154999611529,0.8139812470017216,-0.0310944563668242,0.5206742713363083,-1.1132700838045084,0.8979380240265673,0.9567244192370444,0.9893270042366304
humane,subs,glasgow-gender,gender,4.454000000000001,-0.1590561935570553,0.0877631382579056,-0.3310687837127597,0.012956396598649,0.0699340188833436,0.0860259561296324,0.3633551217666274,0.5476114955446852,-0.5916315951117048,1.4539623703987057,0.5063320643306658,0.8941008589222608,0.5791588091769052,0.47460451673669,-0.4074615951234396,1.3624388736338793,0.2733276357703364,0.7110928814407637
humanitarian,subs,glasgow-gender,gender,4.242,-1.0674041522849365,0.1040043450536888,-1.2712489228258432,-0.8635593817440297,1.0334704732983546e-24,3.181816063334772e-24,-0.5745918991871678,0.4490071987017554,-1.2988855558118986,0.428536005132579,0.2863025405951364,0.8059577743250164,-1.0310607789539608,0.400056410983294,-1.694523250509264,-0.1762001692019516,0.0444409913759614,0.377212275325185
humanity,subs,glasgow-gender,gender,4.515000000000001,-0.4744114704944384,0.0345932786896929,-0.5422130508333936,-0.4066098901554832,8.355802012587942e-43,3.519441574969414e-42,0.4444223769808685,0.4910817350244378,-0.5869700851268281,1.3245532197261916,0.4089037370833657,0.8540873974100063,0.2033260226723048,0.5234894090296143,-0.9615262287585185,1.1062734075496523,0.7064719136042266,0.9126626102832992
humble,subs,glasgow-gender,gender,4.6,-0.6698375337585785,0.0374609715644601,-0.7432596888507995,-0.5964153786663574,1.6545299339073301e-71,9.664652713562009e-71,-0.6043460786976651,0.4740258066146194,-1.454284998644264,0.3682071865315729,0.2483101546111413,0.7799106641853903,-0.5722270381913832,0.4625399462305071,-1.3648931116285543,0.4374903836328269,0.2802424054075052,0.7139866863091429
humiliate,subs,glasgow-gender,gender,3.939,-0.1020185599576063,0.038473639241947,-0.1774255072260095,-0.0266116126892031,0.0080094674839372,0.0108429193504041,-0.0742964609162841,0.5197956589339615,-1.1002929894542377,0.9436546918362376,0.8903737083365706,0.9802396174989456,0.1091841196889297,0.537629838009462,-0.8278997427795073,1.2298078056873412,0.8404164400590475,0.9559611194827344
humiliated,subs,glasgow-gender,gender,4.382,-0.0229925236441863,0.0298846468096468,-0.081565355081794,0.0355803077934212,0.4416640307426703,0.4811245514386836,0.1002371383460143,0.5134579837853455,-0.8742859307445243,1.098967139761651,0.850516665371766,0.9720504287417402,0.4456044974087682,0.4992430683364551,-0.5269592547140733,1.4107049750298566,0.398648123688913,0.7806399313834903
humiliation,subs,glasgow-gender,gender,4.2940000000000005,0.1149759093143958,0.0507219748081523,0.0155626654656693,0.2143891531631223,0.0234026033784226,0.0303575425960472,0.2245305461285754,0.506062419607639,-0.7817349831097206,1.1680622020347728,0.6753166032165333,0.9394393720865444,0.5345983654253748,0.4839996467247917,-0.5066818350790545,1.3820154870627546,0.3141170072255458,0.734489691743447
hummingbird,subs,glasgow-gender,gender,5.176,1.5623507846680087,0.2080626237988581,1.1545555354933403,1.970146033842677,5.956096055245212e-14,1.4051415879960016e-13,0.3980117340846073,0.500737426547678,-0.6634486413698397,1.3056263926359009,0.4539662807862637,0.8756286197143656,0.9824642685155456,0.3793655633446915,0.1338599893833648,1.6136044985957838,0.0544635226478129,0.4069980630282668
humorous,subs,glasgow-gender,gender,3.788,0.075708449713836,0.1206190170909074,-0.1607004796349637,0.3121173790626359,0.5302224580688081,0.5678264637205478,-0.3624288747857021,0.5095798513245191,-1.2652696974056197,0.664985252071356,0.4961541449770802,0.8898172335710552,-0.6459557501317521,0.460843107659057,-1.452552987050591,0.3453155405469648,0.221816486675472,0.667769569078806
humour,subs,glasgow-gender,gender,4.0,-0.1690623584624366,0.0532149858370464,-0.2733618141408567,-0.0647629027840164,0.0014881574042777,0.0021299757422889,0.2618032052878913,0.4934125481501795,-0.8466884442644294,1.0718946865813348,0.6338279853935204,0.929453463241542,-0.5767008784693746,0.4946790585466377,-1.4512903612161907,0.408853791054344,0.272939165566001,0.7106294392943745
hurdle,subs,glasgow-gender,gender,3.5,0.2942028973331612,0.1387858310312251,0.0221876669474985,0.5662181277188238,0.0340199541671033,0.043261684921562,0.1374864508006551,0.5199111546370487,-0.984656654951061,1.0336942607678934,0.7969854712143578,0.963977293407363,-0.1017141343016519,0.5250338074580897,-1.153216043797988,0.8567108762656298,0.8490404785952917,0.9597672740328737
hurricane,subs,glasgow-gender,gender,2.857,0.4048979959769655,0.0643952063011913,0.2786857108496037,0.5311102811043273,3.221589599388183e-10,6.672188838854984e-10,1.4611247316372415,0.2600368108927641,0.8734359559970912,1.8705407139619672,0.0027192914303472,0.1806141958422278,-0.0835839617984824,0.5133025131742786,-0.956873467566695,1.073421725939024,0.8776318856343719,0.9688858970036478
hurry,subs,glasgow-gender,gender,4.176,-0.2590670122462576,0.0160241519965699,-0.2904737730423302,-0.2276602514501849,8.468270409131676e-59,4.366538129529461e-58,-0.4463905365343435,0.4841695940921134,-1.3152991326227832,0.5515411199492426,0.4043974827130759,0.8525612082451127,-0.734817517669936,0.440096719141163,-1.4879141449410591,0.2325117324139448,0.1630797917799704,0.6042119011404795
hurt,subs,glasgow-gender,gender,4.2,0.1400426651905933,0.0054680582726256,0.1293254679108809,0.1507598624703058,8.85090111628603e-145,9.010274255357421e-144,-0.0691545451149423,0.4972825870013012,-1.052756964850212,0.8875882766816026,0.8981431124232772,0.9833502342128284,-0.0695228777034697,0.4990267111630054,-0.9880365461166906,0.8935038145764999,0.8722709968145443,0.9667246123389196
husband,subs,glasgow-gender,gender,1.5590000000000002,1.337570787376027,0.0049686641676886,1.3278323845560824,1.3473091901959715,0.0,0.0,0.2751915465497746,0.5096362569125282,-0.8020639939775672,1.2292650412881114,0.607412011498718,0.925589489044573,0.2544107566767516,0.5172691450913707,-0.8069276291600305,1.2047775325282633,0.6354595602517287,0.8838182608392032
hush,subs,glasgow-gender,gender,4.818,0.2814556007435185,0.0586589701344134,0.1664861319098574,0.3964250695771796,1.601103067585551e-06,2.75294658507016e-06,-0.0695532818931205,0.5148198512177019,-1.0218454764647584,0.9390224774644615,0.8927822236034496,0.9816394834802316,-0.0273968768304847,0.5206811996041836,-0.952826417996318,1.0759866927149728,0.9592883225856575,0.9899833094968916
hydrant,subs,glasgow-gender,gender,3.457,-0.4102276114694658,0.1892061547191554,-0.7810648603723236,-0.0393903625666081,0.0301470987601567,0.0386419897468243,-0.7469167832472223,0.4441133316801552,-1.487173887853585,0.2801240213397117,0.1501048869551705,0.6943021813574538,0.4023432300789382,0.4849631961147081,-0.6902881545499931,1.1979914199131405,0.4577732887887499,0.8135956286091116
hymn,subs,glasgow-gender,gender,4.343,-0.299414687879751,0.1197627730750677,-0.5341454097955272,-0.0646839659639748,0.0124169816905166,0.0164969215409884,0.88376873088908,0.3687720692852486,0.0839875387354031,1.490468419077248,0.0880273483023852,0.5921273046572625,0.8370598120892676,0.3816474012890385,0.0008302780248241805,1.4994194909938672,0.1072177763965503,0.5301168350934075
hypothesis,subs,glasgow-gender,gender,3.657,-0.7574191330801379,0.1280290960715373,-1.0083515503535696,-0.5064867158067061,3.298700177639848e-09,6.5164422394391185e-09,-0.2884567570698941,0.5405164689934657,-1.4081446042608297,0.6886801632925923,0.5923393675705073,0.9219690727813916,-0.2183846914530896,0.4929958363153139,-1.0867227479544257,0.8343049977504718,0.6865822391422578,0.905087870558385
ice,subs,glasgow-gender,gender,3.727,-0.0690493273591104,0.0149628513326536,-0.0983759770771387,-0.039722677641082,3.931512524252695e-06,6.630238983549733e-06,-0.2360581774887042,0.5252949178638688,-1.2446003096573957,0.7854663758438816,0.6559707870406339,0.93448537392203,-0.2624182711313643,0.5058231099403885,-1.2583720387559194,0.7350581586518994,0.6194545878331132,0.8784296200123011
iceberg,subs,glasgow-gender,gender,3.514,0.0859577652137102,0.1057843693022732,-0.1213757887460297,0.2932913191734502,0.4164611016033065,0.45665522316188,0.3050383926648045,0.4961321918593009,-0.7228084274275267,1.2066076727066106,0.5660010877165721,0.9139541535416528,-0.1462821449696327,0.5509473374940776,-1.3201167803254947,0.8114679147288701,0.7905368658223915,0.9420977605496956
icing,subs,glasgow-gender,gender,5.103,0.6567840161568292,0.1138243689848357,0.4336923523835532,0.8798756799301053,7.919719479950823e-09,1.5338804164064627e-08,0.391580370178591,0.4903175611539512,-0.6305173381693012,1.315692337166597,0.4573848185844146,0.8761525973619113,1.3753474959520078,0.1971359856113227,0.9641066909265168,1.726551466009848,0.0033408437572838,0.1525544904167388
idea,subs,glasgow-gender,gender,4.429,0.0380730461001357,0.0065007370461499,0.0253318356167165,0.050814256583555,4.673497109642959e-09,9.15801022227952e-09,-0.2190699623596779,0.5153976164573969,-1.188060404552596,0.767217765942475,0.6945070313106985,0.9433662652830032,-0.2665047778579857,0.5340863920539485,-1.3070704270302669,0.6785188802165357,0.6359257244969311,0.8842076608508054
ideal,subs,glasgow-gender,gender,4.515000000000001,0.3749844854792395,0.0296813163051054,0.3168101745074914,0.4331587964509876,1.3738000293447242e-36,5.265679047100965e-36,0.7597176044129177,0.4555615397726169,-0.2142587769949777,1.521774942757617,0.1536011187941884,0.6943852576426474,0.96994326665568,0.4192718955991319,0.0911672262863342,1.6899383299784223,0.0585813068137673,0.4214396294382133
identity,subs,glasgow-gender,gender,3.969,-0.1898073582589796,0.0163664534868061,-0.2218850176477698,-0.1577296988701895,4.223752397852137e-31,1.4743550266372508e-30,0.2786213926318556,0.5012661828662703,-0.7816501567542358,1.1608289516724384,0.5984771967990055,0.9224823783182332,0.1768255877264866,0.5146992325661189,-0.8314145936437608,1.1577216293634214,0.7431435008934815,0.9218201608314336
idiot,subs,glasgow-gender,gender,2.667,-0.4466850113503725,0.0171367862517318,-0.4802724952145281,-0.413097527486217,8.620950927852155e-150,9.097976879193309e-149,-0.3111249454507146,0.5109797431923142,-1.3045965616038069,0.6618693363437672,0.5594747882837386,0.9122560582178456,-0.6532512559931147,0.4638224981524166,-1.4691174286194368,0.2983007248207364,0.2135032243026959,0.6592660617071954
idiotic,subs,glasgow-gender,gender,2.806,0.0583998021514313,0.0719923115321762,-0.0827025356154216,0.1995021399182843,0.4172526245532756,0.4574175240081962,0.6017887167137237,0.3502953994144636,-0.3393847300730172,1.1445343308016611,0.2215057105120037,0.763642661989538,0.7537799517113406,0.4095841315550908,-0.090464847896812,1.4693102815979204,0.1520472379768472,0.5882462999202015
idle,subs,glasgow-gender,gender,3.567,-0.896735165498249,0.0840004404357818,-1.0613730034378837,-0.7320973275586146,1.3270397818844175e-26,4.25962279430152e-26,-0.4916165556433071,0.475568717846602,-1.3267237380845334,0.4905957543152643,0.3580918343563048,0.8293257388386979,-0.569866146518333,0.4737111042701943,-1.4010341603846936,0.4365728227466627,0.2905757128428249,0.7207900936243621
idol,subs,glasgow-gender,gender,4.033,-0.3076367449436582,0.0442939604768039,-0.3944513122108345,-0.2208221776764819,3.774193212979783e-12,8.383369302357806e-12,0.2979352099528115,0.4951705525172289,-0.7464748119688608,1.1291866044443348,0.5748582083754176,0.9167725088481716,0.3483724277933296,0.5031332932664845,-0.6604086387186301,1.2889049676752964,0.5179084764198586,0.8399570785178841
igloo,subs,glasgow-gender,gender,3.5,-0.654802710495926,0.1651181529852421,-0.9784283435407756,-0.3311770774510765,7.319201458324733e-05,0.00011424449540044094,-0.3623232859341652,0.4926658147465941,-1.2038858141348194,0.6686175758908423,0.4997280708569652,0.8920967557768029,-0.5384612916421466,0.4551800711316938,-1.3237799862178723,0.447033633092514,0.3116307979177997,0.7328248440048435
ignorant,subs,glasgow-gender,gender,3.273,-0.1206573209340107,0.0406397141270095,-0.2003096969649531,-0.0410049449030683,0.0029879651908711,0.0041845611003971,0.2585269031291948,0.5075600686243961,-0.7472027350583433,1.173673664854948,0.6233392898764665,0.9286384800576348,-0.4803005650283656,0.4882079675785743,-1.3685187289592808,0.5362148989180836,0.3423976381011576,0.7491549296833143
ignore,subs,glasgow-gender,gender,3.576,-0.159490129309089,0.0184945263415143,-0.1957387348495844,-0.1232415237685936,6.468045799559349e-18,1.7131483269440794e-17,0.8794329282362203,0.400744470582441,0.0081097440639726,1.5435226595338507,0.0903581695283971,0.595555771909639,-0.2239000843107016,0.504853308458071,-1.1376718844574962,0.8262066098188844,0.6884468961230673,0.9064137260017872
ill,subs,glasgow-gender,gender,3.971,0.3388925698836414,0.0136696882158357,0.3121004733007119,0.365684666466571,1.0645383326618074e-135,1.0254548766350756e-134,0.3090838004543309,0.5056847965177707,-0.7654088144439842,1.1969467639209728,0.5698857897599254,0.9143201403952316,0.154533792776641,0.5252566339850798,-0.789130297929372,1.19392075864696,0.7739880351177064,0.9348090485183084
illness,subs,glasgow-gender,gender,4.061,0.3920515728214627,0.0217930215808317,0.3493380354087283,0.4347651102341971,2.3245024125663675e-72,1.3713120443823205e-71,0.6583909687934957,0.4676264794945411,-0.3411366414659182,1.4763779977937823,0.2103954626680133,0.7546397278088484,-0.0143159903586921,0.5243284719173001,-0.9503618787364928,1.0792970307857168,0.9820526765597078,0.9965316583294984
illusion,subs,glasgow-gender,gender,4.176,-0.1282962636509823,0.0496587336298654,-0.2256255930833865,-0.0309669342185781,0.0097783073669799,0.0131456989910226,0.6850061414568221,0.4396541844480182,-0.2535135718919286,1.4679480680707029,0.1902727060834434,0.7364344589977773,-0.3305249828551193,0.6049557262613039,-1.4906629850659838,0.5922538056243497,0.5821614482169217,0.8673520682610701
illustration,subs,glasgow-gender,gender,4.636,0.1075611882993534,0.1518402666197739,-0.1900402656783628,0.4051626422770697,0.4787067090297414,0.5181488686455252,0.9136613388039097,0.4133926813688355,0.0615499785637879,1.591250828017388,0.0753632196410535,0.5598939985663068,-0.7334105456323763,0.4054081191784744,-1.4025525296204644,0.1780898216024973,0.162613627534768,0.6042119011404795
image,subs,glasgow-gender,gender,4.581,-0.2453099992798943,0.0180612923319883,-0.2807094817648409,-0.2099105167949477,5.077973434024002e-42,2.115376827910525e-41,0.5139216250594155,0.4963863679624751,-0.5149404194799044,1.4180882348003834,0.3332297412788439,0.8206510921149538,-0.4749329064211121,0.4959775152684746,-1.3704490251083876,0.5935204937962135,0.3754952995105275,0.7654919083156966
imagination,subs,glasgow-gender,gender,5.057,-0.1930386739537451,0.0284071506250001,-0.2487156660821498,-0.1373616818253404,1.0791383506148018e-11,2.3633055232048392e-11,0.4444239585549021,0.4810988355769147,-0.556241988730108,1.3254682439786756,0.3998912283427861,0.8499818065296073,-0.3649890476123472,0.4952675967817733,-1.2389014937289446,0.6754743547604908,0.4956102866910108,0.8284594338245724
imaginative,subs,glasgow-gender,gender,5.182,0.3411931555879717,0.1060840928791828,0.1332721542121712,0.5491141569637722,0.0012987531166746,0.0018670436055963,0.9412709265512368,0.384673048207343,0.1146720207827081,1.591339367901647,0.0654183824100691,0.5347192737786891,0.1921421685641459,0.5058362861571278,-0.8441993154059578,1.114598199480849,0.7325771113355606,0.9193838175608374
imagine,subs,glasgow-gender,gender,4.706,0.2307670450925695,0.0111878482276438,0.2088392655018873,0.2526948246832516,1.5224535094009557e-94,1.070337781812752e-93,0.5317799294369188,0.4531322746366823,-0.5013519541120848,1.2931694922511183,0.3408437572838163,0.8226808802545332,0.0574301476792691,0.5185264187260185,-0.9793093861305772,1.018474244800247,0.9140703908010256,0.9779671133922498
imam,subs,glasgow-gender,gender,2.7220000000000004,-0.8389435396694366,0.1166673223328736,-1.0676072896145945,-0.6102797897242787,6.435977735352821e-13,1.4697984258326784e-12,-0.6011665739926169,0.4862565366972732,-1.4894043569136317,0.387483020739407,0.2549141480848419,0.786095642373321,-0.4851425486834148,0.478265195226063,-1.2562443470114883,0.6532661659754186,0.367725895423821,0.7627453461549362
immature,subs,glasgow-gender,gender,3.257,0.7508990560539408,0.0598781515295231,0.6335400355952436,0.868258076512638,4.482023662428117e-36,1.7075916865520358e-35,0.4770800047396089,0.4795032129090734,-0.5390651078446616,1.3142761058941237,0.3964726905446352,0.848769307060591,0.2964953715375114,0.5073874403979126,-0.7554344476341305,1.2320278686023545,0.5756351487840883,0.8649553303514113
immense,subs,glasgow-gender,gender,3.156,-0.4909924196471035,0.0734276906231617,-0.63490804873645,-0.347076790557757,2.2815881596176308e-11,4.937462825255926e-11,-0.3527985780652168,0.4809033847559728,-1.1682654196674334,0.6435907974664723,0.5133245280087018,0.8975619232376011,0.3471247513218387,0.5052262646973517,-0.6780599593209422,1.2412267019837204,0.5200062155232693,0.8405410202586814
immoral,subs,glasgow-gender,gender,3.735,0.1584446574093375,0.0687327107782006,0.0237310197242562,0.2931582950944189,0.02115341208267,0.0275496064992514,0.0379598998997777,0.5166114246568126,-0.9878292384553202,1.033524960613398,0.9421179395540362,0.9897616872456564,-0.0336375144439937,0.5283525370877937,-1.0819363602590135,0.900806071552103,0.9497319555590086,0.9871475283321804
immune,subs,glasgow-gender,gender,3.937,0.1438038955313758,0.0375298621082788,0.0702467174543949,0.2173610736083567,0.0001272341853333,0.00019560865851338355,0.8729667091070459,0.414717565526733,-0.0167791853998775,1.5862651771777132,0.0908243337735995,0.59575243244589,-0.1193203093490686,0.5123674126833874,-1.0635392825492933,0.9615923461721873,0.8270530650299122,0.9512412220457864
immunity,subs,glasgow-gender,gender,3.971,-0.3175560317487193,0.0367883425985901,-0.3896598582928767,-0.2454522052045619,6.025815948847607e-18,1.5978001083795246e-17,0.0809930597631078,0.5193106559119629,-0.9969740849803812,1.0657345430373542,0.8636469582783001,0.9734091384510852,0.0615444387916914,0.5256562683682254,-1.025815633668171,1.0434453341231835,0.9142257788827596,0.9779671133922498
impact,subs,glasgow-gender,gender,3.273,-0.2656339495749891,0.0395743878423467,-0.3431983244562084,-0.1880695746937697,1.9154835931771813e-11,4.160362032471271e-11,0.127525888593089,0.5221528618780302,-0.8874601734055504,1.1881550231535911,0.8146997125320488,0.96638466603797,-0.6444598107045625,0.4701420780115908,-1.4790462687591863,0.3316511373420016,0.2173879263460492,0.6624159526579325
impair,subs,glasgow-gender,gender,3.667,0.1409651037368475,0.178612508718987,-0.2091089805407134,0.4910391880144086,0.4299814974056863,0.4699613650585971,-0.2216690072835303,0.4991993644431972,-1.0238916698281633,0.9359588610402698,0.6910884935125476,0.9423453465175364,0.772498858769161,0.4458075904654485,-0.1888201116867049,1.5702044445643848,0.1379069225390412,0.5766560361812334
impaired,subs,glasgow-gender,gender,4.067,-0.566928590213703,0.0896354896579297,-0.7426109216798578,-0.3912462587475482,2.5350521705390727e-10,5.274463420762346e-10,-0.5847875814909603,0.4559771339321273,-1.3987828230666124,0.3701597683374439,0.2684329111957113,0.7972036457928676,-0.7307438549656492,0.4103457802657257,-1.4196116340548397,0.196844969599404,0.16494444876078,0.606990458864738
import,subs,glasgow-gender,gender,3.727,-1.119526542130178,0.1203994190852325,-1.3555050672967783,-0.8835480169635779,1.425089494641611e-20,4.0284226250315536e-20,-0.8864482705828791,0.3817198923423823,-1.56069621002144,-0.0227993118540216,0.0871727138528474,0.5894056715323619,-0.0543256953303786,0.5083384411228534,-0.979459896682662,0.9525117755376136,0.9204413021521248,0.9784945572785578
important,subs,glasgow-gender,gender,3.655,-0.0636347735728756,0.0088179025430972,-0.0809175449765303,-0.0463520021692209,5.28810127958928e-13,1.2108579063051828e-12,0.0892172907999597,0.5212658085727707,-1.0311852081927873,0.944847281460244,0.8628700178696294,0.9732581317495198,-0.3809621615940683,0.5123764346496616,-1.329096417181315,0.6566477003196597,0.4727682386760935,0.8180638970569387
imported,subs,glasgow-gender,gender,3.647,-0.5502363040337434,0.0970960457752221,-0.7405410567944312,-0.3599315512730555,1.4537326389325674e-08,2.774829703493072e-08,0.1215028435974973,0.5144088292008422,-0.8854414942299117,1.1469229424049665,0.8206821536788128,0.968062480829777,0.2070485225507191,0.519626282364016,-0.7837696987019411,1.221523844894126,0.702276435397405,0.9116060657926136
impose,subs,glasgow-gender,gender,3.4480000000000004,-0.3612120656953081,0.0860703966638037,-0.5299069432914398,-0.1925171880991765,2.708173912878544e-05,4.3515878573034026e-05,-0.4548812611528112,0.4859085590121992,-1.272564687360617,0.5911358166027181,0.3974827130759071,0.848769307060591,-0.6788680786987434,0.4442485234888125,-1.4014216890419289,0.3615175092274355,0.1949343485354673,0.6420952754374516
imposing,subs,glasgow-gender,gender,2.909,-0.1310335489201015,0.1100497707384188,-0.3467271360742923,0.0846600382340892,0.2337805794814123,0.2679435192366904,-0.4217033854221927,0.4838727891974992,-1.2862389913895993,0.6223438915805299,0.4280941651775309,0.8640839234057047,0.2735376425487887,0.501846424376073,-0.7176290662168479,1.2389328831889483,0.6071012353352497,0.8738562988813728
impossible,subs,glasgow-gender,gender,3.4000000000000004,-0.0265001397833327,0.0187179539672539,-0.0631866554234291,0.0101863758567635,0.1568312138195756,0.1840354421618889,0.4664749411172431,0.5010800537283004,-0.5393662820378698,1.4187119196899698,0.3809338823712221,0.8404436735799924,0.022620854836582,0.4999883074472296,-0.9720254564212516,0.9379628823460826,0.9648822935280864,0.9915268618637352
impotent,subs,glasgow-gender,gender,2.8710000000000004,-1.2433573875387398,0.084715003124966,-1.4093957426138712,-1.0773190324636084,9.053094420276518e-49,4.151921332872351e-48,-0.6188865280508282,0.4672900963448518,-1.4368364576157482,0.3529082900997197,0.2478439903659389,0.7796804407860766,-0.482297862944206,0.4815381302264297,-1.31940824326349,0.5783545119550562,0.3616657602361899,0.7584407979546336
